re_type,adv_bed,adv_bath,adv_park,pool,elevator,bbq,balcony,leisure,adv_size,district,adv_sale
apartment,5.0,7.0,4.0,True,False,False,True,True,434.0,Candelaria,1300000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,79.0,Ponta Negra,483776.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Ribeira,195000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,101.0,Ponta Negra,590000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,115.0,Lagoa Seca,499000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,53.0,Neopolis,185000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,503.0,Petropolis,2400000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,56.0,Ponta Negra,170000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,53.0,Ponta Negra,237000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,55.0,Tirol,258000.0
apartment,3.0,2.0,1.0,True,False,True,False,True,63.0,Planalto,144000.0
apartment,4.0,5.0,3.0,True,False,True,False,True,240.0,Petropolis,790000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,138.0,Lagoa Nova,310000.0
apartment,3.0,3.0,2.0,False,True,False,False,True,120.0,Alecrim,220000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,57.0,Capim Macio,295000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,62.0,Capim Macio,250000.0
apartment,3.0,3.0,2.0,True,True,False,False,True,119.0,Tirol,640000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,124.0,Barro Vermelho,519000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,56.0,Ponta Negra,170000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,53.0,Ponta Negra,237000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,55.0,Tirol,258000.0
apartment,3.0,2.0,1.0,True,False,True,False,True,63.0,Planalto,144000.0
apartment,4.0,5.0,3.0,True,False,True,False,True,240.0,Petropolis,790000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,138.0,Lagoa Nova,310000.0
apartment,3.0,3.0,2.0,False,True,False,False,True,120.0,Alecrim,220000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,57.0,Capim Macio,295000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,62.0,Capim Macio,250000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,130.0,Tirol,360000.0
apartment,3.0,3.0,2.0,True,True,False,False,True,119.0,Tirol,640000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,124.0,Barro Vermelho,519000.0
apartment,3.0,3.0,2.0,True,False,False,False,True,94.0,Neopolis,290000.0
apartment,2.0,1.0,1.0,False,False,False,False,True,74.0,Neopolis,130000.0
apartment,3.0,3.0,2.0,True,False,True,True,True,78.0,Lagoa Nova,180000.0
apartment,2.0,1.0,1.0,True,False,True,False,True,55.0,Planalto,135000.0
apartment,3.0,3.0,2.0,True,True,False,False,True,108.0,Lagoa Nova,580000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,56.0,Ponta Negra,350000.0
apartment,3.0,2.0,1.0,False,True,True,True,False,90.0,Candelaria,190000.0
apartment,4.0,6.0,3.0,True,False,True,True,False,360.0,Tirol,1700000.0
apartment,3.0,2.0,2.0,False,False,False,True,False,147.0,Lagoa Nova,260000.0
apartment,3.0,2.0,1.0,False,False,False,False,True,70.0,Nova Descoberta,123000.0
apartment,3.0,4.0,2.0,True,True,False,False,True,119.0,Tirol,640000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,60.0,Barro Vermelho,240000.0
apartment,2.0,2.0,2.0,True,True,True,False,True,58.0,Capim Macio,250000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,180.0,Tirol,399000.0
apartment,2.0,2.0,1.0,False,True,True,False,True,52.0,Pitimbu,150000.0
apartment,2.0,2.0,1.0,False,True,False,False,False,64.0,Ponta Negra,248000.0
apartment,3.0,5.0,2.0,True,True,False,True,True,123.0,Candelaria,690000.0
apartment,4.0,5.0,2.0,True,False,True,False,True,178.0,Petropolis,595000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,53.0,Ponta Negra,210000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,50.0,da Esperanca,105280.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Tirol,209990.0
apartment,3.0,4.0,2.0,False,True,True,True,True,170.0,Lagoa Nova,485000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,60.0,da Esperanca,235000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,47.0,Ponta Negra,170000.0
apartment,3.0,5.0,2.0,True,True,False,True,True,123.0,Candelaria,690000.0
apartment,4.0,5.0,2.0,True,False,True,False,True,178.0,Petropolis,595000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,53.0,Ponta Negra,210000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,50.0,da Esperanca,105280.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Tirol,209990.0
apartment,3.0,4.0,2.0,False,True,True,True,True,170.0,Lagoa Nova,485000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,60.0,da Esperanca,235000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,47.0,Ponta Negra,170000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,54.0,Planalto,130000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Ponta Negra,300000.0
apartment,1.0,1.0,1.0,True,True,True,True,True,43.0,Areia Preta,150000.0
apartment,1.0,1.0,1.0,False,True,False,True,False,58.0,Petropolis,170000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,118.0,Ponta Negra,450000.0
apartment,2.0,2.0,2.0,True,True,True,False,True,56.0,Tirol,220000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,69.0,da Esperanca,250000.0
apartment,4.0,4.0,3.0,True,True,False,True,True,186.0,Tirol,1125000.0
apartment,4.0,3.0,2.0,False,True,True,True,True,153.0,Capim Macio,710000.0
apartment,3.0,1.0,1.0,False,False,False,True,False,75.0,Petropolis,185000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,57.0,Ponta Negra,300000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Ponta Negra,210000.0
apartment,3.0,3.0,2.0,True,True,False,False,True,87.0,Candelaria,413000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,57.0,Candelaria,290000.0
apartment,3.0,3.0,4.0,True,True,True,True,True,196.0,Capim Macio,1500000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,96.0,Candelaria,500000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,93.0,Ponta Negra,290000.0
apartment,3.0,4.0,3.0,True,True,True,True,True,160.0,Lagoa Nova,820000.0
apartment,4.0,6.0,2.0,True,True,False,True,True,268.0,Petropolis,750000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,56.0,Candelaria,250000.0
apartment,1.0,1.0,1.0,True,True,True,False,True,25.0,Ponta Negra,130000.0
apartment,5.0,6.0,3.0,True,False,True,True,False,443.0,Capim Macio,1500000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,104.0,Lagoa Nova,390000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,57.0,Pitimbu,165000.0
apartment,3.0,3.0,2.0,False,False,False,True,False,80.0,Ponta Negra,150000.0
apartment,3.0,2.0,1.0,False,True,True,False,True,78.0,Capim Macio,320000.0
apartment,2.0,2.0,2.0,False,True,False,True,False,104.0,Lagoa Nova,265000.0
apartment,2.0,2.0,1.0,True,True,False,False,False,53.0,Petropolis,264000.0
apartment,3.0,3.0,2.0,False,True,False,True,True,124.0,Barro Vermelho,230000.0
apartment,4.0,5.0,3.0,True,True,True,False,True,280.0,Petropolis,780000.0
apartment,3.0,2.0,1.0,True,True,True,True,True,60.0,Pajucara,154000.0
apartment,4.0,5.0,2.0,True,True,True,True,True,175.0,Tirol,658000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,170.0,Lagoa Nova,850000.0
apartment,3.0,3.0,2.0,False,False,False,False,True,95.0,Candelaria,215000.0
apartment,2.0,1.0,1.0,False,False,False,False,True,44.0,Pitimbu,110000.0
apartment,5.0,5.0,2.0,True,True,True,False,True,243.0,Petropolis,830000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,112.0,Tirol,700000.0
apartment,3.0,3.0,2.0,True,True,True,True,False,109.0,Candelaria,599000.0
apartment,2.0,3.0,1.0,False,False,False,False,False,80.0,Cidade Alta,190000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,49.0,Pitimbu,199000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,112.0,Tirol,580000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,56.0,Neopolis,152000.0
apartment,3.0,1.0,1.0,False,False,False,True,False,75.0,Petropolis,185000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,161.0,da Esperanca,418000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,230.0,Tirol,750000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,98.0,Candelaria,450000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,53.0,Pajucara,119900.0
apartment,3.0,4.0,2.0,True,True,True,False,False,109.0,Capim Macio,700000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,87.0,Lagoa Seca,260000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,103.0,Petropolis,450000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,54.0,Ponta Negra,390000.0
apartment,3.0,1.0,2.0,False,True,True,False,True,130.0,Tirol,290000.0
apartment,2.0,2.0,1.0,True,True,True,False,False,55.0,da Esperanca,170000.0
apartment,2.0,3.0,2.0,True,False,True,False,True,197.0,Capim Macio,860000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Tirol,330000.0
apartment,3.0,5.0,2.0,False,False,False,False,False,123.0,Candelaria,500000.0
apartment,4.0,4.0,4.0,True,True,True,False,True,262.0,Areia Preta,1420000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,50.0,Pitimbu,95500.0
apartment,3.0,2.0,2.0,True,True,True,False,True,156.0,Capim Macio,420000.0
apartment,1.0,1.0,1.0,True,True,True,True,False,31.0,Areia Preta,165000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,45.0,Planalto,128100.0
apartment,3.0,3.0,2.0,True,True,True,False,True,92.0,Capim Macio,400000.0
apartment,4.0,3.0,2.0,True,True,True,False,True,98.0,Tirol,460000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,49.0,Pitimbu,199000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,112.0,Tirol,580000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,56.0,Neopolis,152000.0
apartment,3.0,1.0,1.0,False,False,False,True,False,75.0,Petropolis,185000.0
apartment,3.0,3.0,3.0,True,True,True,True,True,161.0,da Esperanca,418000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,230.0,Tirol,750000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,98.0,Candelaria,450000.0
apartment,3.0,3.0,2.0,True,False,True,False,True,100.0,Barro Vermelho,370000.0
apartment,2.0,1.0,1.0,True,False,True,False,False,53.0,Pajucara,119900.0
apartment,3.0,4.0,2.0,True,True,True,False,False,109.0,Capim Macio,700000.0
apartment,3.0,3.0,2.0,False,True,False,False,False,87.0,Lagoa Seca,260000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,103.0,Petropolis,450000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,54.0,Ponta Negra,390000.0
apartment,3.0,1.0,2.0,False,True,True,False,True,130.0,Tirol,290000.0
apartment,2.0,2.0,1.0,True,True,True,False,False,55.0,da Esperanca,170000.0
apartment,2.0,3.0,2.0,True,False,True,False,True,197.0,Capim Macio,860000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,59.0,Tirol,330000.0
apartment,3.0,5.0,2.0,False,False,False,False,False,123.0,Candelaria,500000.0
apartment,4.0,4.0,4.0,True,True,True,False,True,262.0,Areia Preta,1420000.0
apartment,2.0,1.0,1.0,False,False,True,False,True,50.0,Pitimbu,95500.0
apartment,3.0,2.0,2.0,True,True,True,False,True,156.0,Capim Macio,420000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,45.0,Planalto,128100.0
apartment,3.0,3.0,2.0,True,True,True,False,True,92.0,Capim Macio,400000.0
apartment,4.0,3.0,2.0,True,True,True,False,True,98.0,Tirol,460000.0
apartment,3.0,4.0,4.0,True,True,True,True,True,136.0,Lagoa Nova,750000.0
apartment,2.0,1.0,1.0,True,True,True,False,True,54.0,de Nazare,246165.0
apartment,2.0,2.0,1.0,True,True,True,True,True,50.0,Candelaria,215000.0
apartment,3.0,3.0,2.0,True,False,True,True,False,156.0,Capim Macio,480000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,130.0,Lagoa Nova,767000.0
apartment,3.0,3.0,2.0,False,True,False,True,False,169.0,Petropolis,549000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,98.0,Candelaria,540000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,62.0,Planalto,155000.0
apartment,2.0,6.0,1.0,False,True,False,False,True,58.0,Tirol,190000.0
apartment,3.0,2.0,1.0,True,True,True,False,True,78.0,Candelaria,195000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,58.0,Lagoa Nova,290000.0
apartment,3.0,5.0,3.0,True,False,False,True,True,205.0,Tirol,650000.0
apartment,4.0,5.0,4.0,True,True,False,False,True,260.0,Petropolis,750000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,98.0,Tirol,540000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,58.0,Ribeira,275000.0
apartment,3.0,5.0,2.0,True,True,True,False,True,176.0,Tirol,590000.0
apartment,4.0,5.0,12.0,True,False,True,True,False,814.0,Ribeira,10700000.0
apartment,1.0,1.0,1.0,True,False,False,False,False,36.0,Ponta Negra,150000.0
apartment,3.0,3.0,2.0,True,False,True,True,True,98.0,Candelaria,480000.0
apartment,3.0,2.0,2.0,False,False,True,True,True,101.0,Lagoa Nova,164900.0
apartment,4.0,5.0,3.0,True,True,True,False,True,350.0,Areia Preta,1300000.0
apartment,2.0,1.0,1.0,False,True,False,False,True,56.0,Ponta Negra,469000.0
apartment,4.0,6.0,4.0,True,False,False,True,True,289.0,Petropolis,1800000.0
apartment,3.0,3.0,2.0,False,False,False,True,False,127.0,Capim Macio,300000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,110.0,Ponta Negra,380000.0
apartment,3.0,4.0,3.0,True,True,True,False,True,182.0,Tirol,1090000.0
apartment,3.0,1.0,1.0,True,False,False,False,True,134.0,Candelaria,320000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,170.0,Tirol,570000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,60.0,Lagoa Nova,203000.0
apartment,2.0,2.0,1.0,True,True,False,True,True,60.0,Lagoa Nova,207480.0
apartment,3.0,2.0,2.0,True,True,True,False,True,98.0,Tirol,530000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,44.0,Petropolis,260000.0
apartment,3.0,4.0,2.0,True,True,True,False,False,130.0,Capim Macio,440000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,50.0,Capim Macio,109000.0
apartment,2.0,1.0,1.0,False,True,False,True,False,56.0,Ponta Negra,180000.0
apartment,5.0,5.0,4.0,True,True,False,False,True,350.0,Areia Preta,1500000.0
apartment,4.0,4.0,3.0,True,True,True,False,True,176.0,Candelaria,850000.0
apartment,2.0,2.0,1.0,True,True,True,True,False,62.0,Petropolis,250000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,81.0,Neopolis,154000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,103.0,Lagoa Nova,520000.0
apartment,4.0,4.0,2.0,True,True,True,True,True,176.0,Tirol,700000.0
apartment,2.0,1.0,1.0,True,False,False,True,True,63.0,Capim Macio,150000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,98.0,Tirol,554900.0
apartment,3.0,2.0,1.0,True,True,True,True,True,75.0,Ribeira,260000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,79.0,Lagoa Nova,370000.0
apartment,3.0,5.0,3.0,True,True,True,False,True,137.0,Tirol,650000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,54.0,de Nazare,212000.0
apartment,3.0,2.0,2.0,True,False,True,True,True,151.0,PARNAMIRIM,440000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Tirol,230000.0
apartment,3.0,5.0,3.0,True,False,False,True,True,205.0,Tirol,650000.0
apartment,4.0,5.0,4.0,True,True,False,False,True,260.0,Petropolis,750000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,98.0,Tirol,540000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,58.0,Ribeira,275000.0
apartment,2.0,1.0,1.0,True,True,True,False,False,56.0,Ponta Negra,260000.0
apartment,3.0,5.0,2.0,True,True,True,False,True,176.0,Tirol,590000.0
apartment,4.0,5.0,12.0,True,False,True,True,False,814.0,Ribeira,10700000.0
apartment,1.0,1.0,1.0,True,False,False,False,False,36.0,Ponta Negra,150000.0
apartment,3.0,3.0,2.0,True,False,True,True,True,98.0,Candelaria,480000.0
apartment,3.0,2.0,2.0,False,False,True,True,True,101.0,Lagoa Nova,164900.0
apartment,4.0,5.0,3.0,True,True,True,False,True,350.0,Areia Preta,1300000.0
apartment,2.0,1.0,1.0,False,True,False,False,True,56.0,Ponta Negra,469000.0
apartment,4.0,6.0,4.0,True,False,False,True,True,289.0,Petropolis,1800000.0
apartment,3.0,3.0,2.0,False,False,False,True,False,127.0,Capim Macio,300000.0
apartment,3.0,2.0,2.0,True,True,True,True,True,110.0,Ponta Negra,380000.0
apartment,3.0,4.0,3.0,True,True,True,False,True,182.0,Tirol,1090000.0
apartment,3.0,1.0,1.0,True,False,False,False,True,134.0,Candelaria,320000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,170.0,Tirol,570000.0
apartment,2.0,2.0,1.0,True,False,True,False,True,60.0,Lagoa Nova,203000.0
apartment,2.0,2.0,1.0,False,False,False,False,True,73.0,da Esperanca,145000.0
apartment,2.0,2.0,1.0,True,True,False,True,True,60.0,Lagoa Nova,207480.0
apartment,3.0,2.0,2.0,True,True,True,False,True,98.0,Tirol,530000.0
apartment,1.0,1.0,1.0,False,False,False,False,False,44.0,Petropolis,260000.0
apartment,3.0,4.0,2.0,True,True,True,False,False,130.0,Capim Macio,440000.0
apartment,2.0,1.0,1.0,False,False,False,False,False,50.0,Capim Macio,109000.0
apartment,2.0,1.0,1.0,False,True,False,True,False,56.0,Ponta Negra,180000.0
apartment,5.0,5.0,4.0,True,True,False,False,True,350.0,Areia Preta,1500000.0
apartment,4.0,4.0,3.0,True,True,True,False,True,176.0,Candelaria,850000.0
apartment,2.0,2.0,1.0,True,True,True,True,False,62.0,Petropolis,250000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,81.0,Neopolis,154000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,103.0,Lagoa Nova,520000.0
apartment,4.0,4.0,2.0,True,True,True,True,True,176.0,Tirol,700000.0
apartment,2.0,1.0,1.0,True,False,False,True,True,63.0,Capim Macio,150000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,98.0,Tirol,554900.0
apartment,3.0,2.0,1.0,True,True,True,True,True,75.0,Ribeira,260000.0
apartment,3.0,1.0,2.0,True,True,True,True,True,79.0,Lagoa Nova,370000.0
apartment,3.0,5.0,3.0,True,True,True,False,True,137.0,Tirol,650000.0
apartment,3.0,2.0,2.0,True,True,False,False,True,89.0,Tirol,480000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,54.0,de Nazare,212000.0
apartment,4.0,5.0,3.0,True,True,True,True,True,279.0,Petropolis,840000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,100.0,Barro Vermelho,350000.0
apartment,3.0,4.0,2.0,True,True,True,False,True,120.0,Petropolis,690000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,90.0,Cidade Alta,530000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,57.0,Ponta Negra,350000.0
apartment,3.0,3.0,2.0,True,True,True,False,True,96.0,Ponta Negra,315000.0
apartment,3.0,2.0,2.0,True,True,True,False,True,94.0,Lagoa Nova,370000.0
apartment,2.0,1.0,1.0,False,False,False,True,False,60.0,Ponta Negra,140000.0
apartment,3.0,2.0,2.0,True,False,True,False,False,100.0,Lagoa Nova,210000.0
apartment,4.0,5.0,3.0,True,True,True,False,True,200.0,Barro Vermelho,690000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,159.0,Lagoa Nova,750000.0
apartment,1.0,4.0,2.0,False,True,False,False,False,220.0,Tirol,730000.0
apartment,2.0,2.0,1.0,False,False,False,False,True,76.0,Lagoa Nova,145000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,55.0,Ponta Negra,290000.0
apartment,3.0,5.0,3.0,True,True,True,True,True,180.0,Petropolis,690000.0
apartment,4.0,5.0,3.0,True,True,True,False,True,160.0,Lagoa Nova,750000.0
apartment,4.0,5.0,4.0,True,False,True,True,True,196.0,Capim Macio,1290000.0
apartment,3.0,5.0,1.0,True,True,True,False,True,160.0,Tirol,550000.0
apartment,4.0,2.0,2.0,True,True,True,True,True,165.0,Ponta Negra,473000.0
apartment,3.0,3.0,3.0,True,True,True,False,True,120.0,Capim Macio,850000.0
apartment,2.0,1.0,1.0,True,True,False,False,True,55.0,Lagoa Nova,200000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,58.0,Tirol,265000.0
apartment,3.0,2.0,1.0,False,False,False,False,False,90.0,Lagoa Nova,250000.0
apartment,3.0,3.0,2.0,True,True,True,True,True,75.0,Ribeira,290000.0
apartment,4.0,5.0,4.0,True,True,False,True,True,274.0,Ponta Negra,900000.0
apartment,3.0,4.0,2.0,True,True,True,False,False,140.0,Lagoa Nova,750000.0
apartment,3.0,4.0,2.0,True,True,True,True,True,130.0,Tirol,850000.0
apartment,4.0,3.0,2.0,True,True,True,True,True,101.0,Ponta Negra,600000.0
apartment,2.0,2.0,2.0,True,True,True,True,True,53.0,Igapo,145000.0
apartment,2.0,2.0,1.0,True,False,True,True,True,62.0,Planalto,89000.0
apartment,2.0,1.0,1.0,True,True,True,True,True,67.0,Neopolis,270000.0
apartment,2.0,2.0,1.0,True,True,False,True,True,55.0,Tirol,272000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,282.0,Areia Preta,2300000.0
apartment,8.0,5.0,3.0,False,False,False,True,True,235.0,Tirol,930000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,65.0,Candelaria,260000.0
apartment,1.0,1.0,1.0,True,True,True,True,True,55.0,Ponta Negra,390000.0
apartment,3.0,3.0,2.0,True,True,False,False,True,160.0,Tirol,420000.0
apartment,2.0,2.0,1.0,True,True,True,True,True,56.0,Lagoa Nova,270000.0
apartment,2.0,2.0,1.0,True,True,True,True,False,55.0,Ponta Negra,260000.0
apartment,4.0,4.0,2.0,False,True,False,False,False,130.0,Tirol,770000.0
apartment,2.0,2.0,1.0,True,True,True,False,True,55.0,Ponta Negra,175000.0
apartment,2.0,3.0,2.0,False,True,False,False,False,87.0,Tirol,250000.0
apartment,4.0,2.0,2.0,True,True,True,True,True,109.0,Capim Macio,599000.0
apartment,3.0,3.0,2.0,False,False,False,False,False,92.0,Lagoa Nova,250000.0
apartment,4.0,5.0,3.0,True,False,True,False,True,240.0,Petropolis,790000.0
apartment,4.0,6.0,4.0,True,True,True,True,True,424.0,Areia Preta,2800000.0
apartment,2.0,2.0,1.0,False,False,False,False,False,65.0,Areia Preta,360000.0
apartment,4.0,5.0,4.0,True,True,True,True,True,170.0,Lagoa Nova,1050000.0
